reading_id,lot_id,tool_id,process_step,parameter_name,parameter_value,alert_flag,timestamp
SR-0004452,W2403-0446,IMP-02,implant,beam_current_ma,10.2915,0,2024-03-15T18:00:35
SR-0004453,W2403-0446,IMP-02,implant,beam_energy_kev,53.7607,0,2024-03-15T18:07:35
SR-0004454,W2403-0446,IMP-02,implant,beam_energy_kev,48.8843,0,2024-03-15T18:15:35
SR-0004455,W2403-0446,IMP-02,implant,scan_speed_mm_s,104.5839,0,2024-03-15T18:22:35
SR-0004456,W2403-0446,IMP-02,implant,scan_speed_mm_s,104.2709,0,2024-03-15T18:29:35
SR-0004457,W2403-0446,IMP-02,implant,dose_uniformity_pct,98.3884,0,2024-03-15T18:38:35
SR-0004458,W2403-0446,IMP-02,implant,dose_uniformity_pct,97.5472,0,2024-03-15T18:47:35
SR-0004459,W2403-0446,IMP-02,implant,tilt_angle_deg,6.7847,0,2024-03-15T18:54:35
SR-0004460,W2403-0446,IMP-02,implant,tilt_angle_deg,6.7528,0,2024-03-15T19:02:35
SR-0004461,W2403-0447,DEP-02,deposition,dep_temp_c,304.6122,0,2024-03-15T22:17:26
SR-0004462,W2403-0447,DEP-02,deposition,dep_temp_c,305.6868,0,2024-03-15T22:28:26
SR-0004463,W2403-0447,DEP-02,deposition,dep_pressure_mtorr,5.2182,0,2024-03-15T22:35:26
SR-0004464,W2403-0447,DEP-02,deposition,dep_pressure_mtorr,5.1666,0,2024-03-15T22:43:26
SR-0004465,W2403-0447,DEP-02,deposition,rf_power_w,410.6271,0,2024-03-15T22:49:26
SR-0004466,W2403-0447,DEP-02,deposition,rf_power_w,432.3424,1,2024-03-15T22:59:26
SR-0004467,W2403-0447,DEP-02,deposition,precursor_flow_sccm,27.9745,0,2024-03-15T23:05:26
SR-0004468,W2403-0447,DEP-02,deposition,precursor_flow_sccm,29.521,0,2024-03-15T23:13:26
SR-0004469,W2403-0447,DEP-02,deposition,film_thickness_nm,50.6382,0,2024-03-15T23:22:26
SR-0004470,W2403-0447,DEP-02,deposition,film_thickness_nm,48.5829,0,2024-03-15T23:31:26
SR-0004471,W2403-0448,ETCH-01,etch,etch_temp_c,173.6779,0,2024-03-16T02:06:31
SR-0004472,W2403-0448,ETCH-01,etch,etch_temp_c,169.3252,0,2024-03-16T02:15:31
SR-0004473,W2403-0448,ETCH-01,etch,etch_pressure_mtorr,9.1864,0,2024-03-16T02:23:31
SR-0004474,W2403-0448,ETCH-01,etch,etch_pressure_mtorr,9.4324,0,2024-03-16T02:30:31
SR-0004475,W2403-0448,ETCH-01,etch,rf_power_w,389.9644,0,2024-03-16T02:41:31
SR-0004476,W2403-0448,ETCH-01,etch,rf_power_w,388.1455,0,2024-03-16T02:47:31
SR-0004477,W2403-0448,ETCH-01,etch,gas_flow_sccm,48.2384,0,2024-03-16T02:57:31
SR-0004478,W2403-0448,ETCH-01,etch,gas_flow_sccm,50.9456,0,2024-03-16T03:05:31
SR-0004479,W2403-0448,ETCH-01,etch,endpoint_time_s,125.5643,0,2024-03-16T03:13:31
SR-0004480,W2403-0448,ETCH-01,etch,endpoint_time_s,119.8422,0,2024-03-16T03:20:31
SR-0004481,W2403-0449,CMP-02,cmp,polish_pressure_psi,3.1868,0,2024-03-16T05:47:50
SR-0004482,W2403-0449,CMP-02,cmp,polish_pressure_psi,3.327,0,2024-03-16T05:54:50
SR-0004483,W2403-0449,CMP-02,cmp,platen_speed_rpm,91.9915,0,2024-03-16T06:03:50
SR-0004484,W2403-0449,CMP-02,cmp,platen_speed_rpm,88.0619,0,2024-03-16T06:10:50
SR-0004485,W2403-0449,CMP-02,cmp,slurry_flow_ml_min,198.9952,0,2024-03-16T06:19:50
SR-0004486,W2403-0449,CMP-02,cmp,slurry_flow_ml_min,218.6571,0,2024-03-16T06:26:50
SR-0004487,W2403-0449,CMP-02,cmp,removal_rate_ang_min,1387.1573,0,2024-03-16T06:34:50
SR-0004488,W2403-0449,CMP-02,cmp,removal_rate_ang_min,1591.7282,0,2024-03-16T06:44:50
SR-0004489,W2403-0449,CMP-02,cmp,friction_coeff,0.3882,0,2024-03-16T06:51:50
SR-0004490,W2403-0449,CMP-02,cmp,friction_coeff,0.3944,0,2024-03-16T06:58:50
SR-0004491,W2403-0450,ETCH-02,etch,etch_temp_c,178.435,0,2024-03-16T09:25:05
SR-0004492,W2403-0450,ETCH-02,etch,etch_temp_c,174.1262,0,2024-03-16T09:32:05
SR-0004493,W2403-0450,ETCH-02,etch,etch_pressure_mtorr,7.2953,0,2024-03-16T09:42:05
SR-0004494,W2403-0450,ETCH-02,etch,etch_pressure_mtorr,7.8859,0,2024-03-16T09:50:05
SR-0004495,W2403-0450,ETCH-02,etch,rf_power_w,408.3463,0,2024-03-16T09:58:05
SR-0004496,W2403-0450,ETCH-02,etch,rf_power_w,363.9445,0,2024-03-16T10:04:05
SR-0004497,W2403-0450,ETCH-02,etch,gas_flow_sccm,50.0386,0,2024-03-16T10:11:05
SR-0004498,W2403-0450,ETCH-02,etch,gas_flow_sccm,47.6203,0,2024-03-16T10:19:05
SR-0004499,W2403-0450,ETCH-02,etch,endpoint_time_s,117.6463,0,2024-03-16T10:29:05
SR-0004500,W2403-0450,ETCH-02,etch,endpoint_time_s,112.2573,0,2024-03-16T10:35:05
SR-0004501,W2403-0451,IMP-01,implant,beam_current_ma,10.1145,0,2024-03-16T13:04:33
SR-0004502,W2403-0451,IMP-01,implant,beam_current_ma,10.7302,0,2024-03-16T13:12:33
SR-0004503,W2403-0451,IMP-01,implant,beam_energy_kev,51.2729,0,2024-03-16T13:18:33
SR-0004504,W2403-0451,IMP-01,implant,beam_energy_kev,49.4734,0,2024-03-16T13:27:33
SR-0004505,W2403-0451,IMP-01,implant,scan_speed_mm_s,94.342,0,2024-03-16T13:37:33
SR-0004506,W2403-0451,IMP-01,implant,scan_speed_mm_s,101.1896,0,2024-03-16T13:44:33
SR-0004507,W2403-0451,IMP-01,implant,dose_uniformity_pct,99.0354,0,2024-03-16T13:52:33
SR-0004508,W2403-0451,IMP-01,implant,dose_uniformity_pct,98.5978,0,2024-03-16T14:01:33
SR-0004509,W2403-0451,IMP-01,implant,tilt_angle_deg,7.3558,0,2024-03-16T14:07:33
SR-0004510,W2403-0451,IMP-01,implant,tilt_angle_deg,7.0573,0,2024-03-16T14:16:33
SR-0004511,W2403-0452,DEP-02,deposition,dep_temp_c,286.0716,0,2024-03-16T16:41:26
SR-0004512,W2403-0452,DEP-02,deposition,dep_temp_c,301.6221,0,2024-03-16T16:51:26
SR-0004513,W2403-0452,DEP-02,deposition,dep_pressure_mtorr,4.982,0,2024-03-16T16:57:26
SR-0004514,W2403-0452,DEP-02,deposition,dep_pressure_mtorr,5.0177,0,2024-03-16T17:05:26
SR-0004515,W2403-0452,DEP-02,deposition,rf_power_w,374.3114,0,2024-03-16T17:16:26
SR-0004516,W2403-0452,DEP-02,deposition,rf_power_w,377.0045,0,2024-03-16T17:22:26
SR-0004517,W2403-0452,DEP-02,deposition,precursor_flow_sccm,27.5823,0,2024-03-16T17:30:26
SR-0004518,W2403-0452,DEP-02,deposition,precursor_flow_sccm,30.1883,0,2024-03-16T17:40:26
SR-0004519,W2403-0452,DEP-02,deposition,film_thickness_nm,49.79,0,2024-03-16T17:45:26
SR-0004520,W2403-0452,DEP-02,deposition,film_thickness_nm,49.7814,0,2024-03-16T17:56:26
SR-0004521,W2403-0453,CMP-02,cmp,polish_pressure_psi,3.5775,0,2024-03-16T21:13:53
SR-0004522,W2403-0453,CMP-02,cmp,polish_pressure_psi,3.5663,0,2024-03-16T21:21:53
SR-0004523,W2403-0453,CMP-02,cmp,platen_speed_rpm,85.3892,0,2024-03-16T21:27:53
SR-0004524,W2403-0453,CMP-02,cmp,platen_speed_rpm,91.824,0,2024-03-16T21:36:53
SR-0004525,W2403-0453,CMP-02,cmp,slurry_flow_ml_min,194.793,0,2024-03-16T21:44:53
SR-0004526,W2403-0453,CMP-02,cmp,slurry_flow_ml_min,204.6726,0,2024-03-16T21:52:53
SR-0004527,W2403-0453,CMP-02,cmp,removal_rate_ang_min,1547.6227,0,2024-03-16T22:01:53
SR-0004528,W2403-0453,CMP-02,cmp,removal_rate_ang_min,1532.7016,0,2024-03-16T22:07:53
SR-0004529,W2403-0453,CMP-02,cmp,friction_coeff,0.3626,0,2024-03-16T22:15:53
SR-0004530,W2403-0453,CMP-02,cmp,friction_coeff,0.3243,0,2024-03-16T22:22:53
SR-0004531,W2403-0454,LIT-01,litho,exposure_energy_mj,25.5807,0,2024-03-17T01:10:36
SR-0004532,W2403-0454,LIT-01,litho,exposure_energy_mj,24.7879,0,2024-03-17T01:18:36
SR-0004533,W2403-0454,LIT-01,litho,focus_offset_nm,0.2655,0,2024-03-17T01:24:36
SR-0004534,W2403-0454,LIT-01,litho,focus_offset_nm,0.5147,0,2024-03-17T01:32:36
SR-0004535,W2403-0454,LIT-01,litho,stage_temp_c,21.9512,0,2024-03-17T01:42:36
SR-0004536,W2403-0454,LIT-01,litho,stage_temp_c,22.0097,0,2024-03-17T01:48:36
SR-0004537,W2403-0454,LIT-01,litho,humidity_pct,45.0996,0,2024-03-17T01:56:36
SR-0004538,W2403-0454,LIT-01,litho,humidity_pct,43.8086,0,2024-03-17T02:06:36
SR-0004539,W2403-0454,LIT-01,litho,dose_uniformity_pct,98.8787,0,2024-03-17T02:12:36
SR-0004540,W2403-0454,LIT-01,litho,dose_uniformity_pct,98.8107,0,2024-03-17T02:23:36
SR-0004541,W2403-0455,DIFF-02,diffusion,furnace_temp_c,949.1123,0,2024-03-17T05:01:56
SR-0004542,W2403-0455,DIFF-02,diffusion,furnace_temp_c,936.6937,0,2024-03-17T05:08:56
SR-0004543,W2403-0455,DIFF-02,diffusion,ramp_rate_c_min,9.7007,0,2024-03-17T05:17:56
SR-0004544,W2403-0455,DIFF-02,diffusion,ramp_rate_c_min,9.4709,0,2024-03-17T05:27:56
SR-0004545,W2403-0455,DIFF-02,diffusion,ambient_pressure_torr,758.468,0,2024-03-17T05:33:56
SR-0004546,W2403-0455,DIFF-02,diffusion,ambient_pressure_torr,756.3335,0,2024-03-17T05:43:56
SR-0004547,W2403-0455,DIFF-02,diffusion,gas_ratio,1.9916,0,2024-03-17T05:48:56
SR-0004548,W2403-0455,DIFF-02,diffusion,gas_ratio,1.8315,0,2024-03-17T05:56:56
SR-0004549,W2403-0455,DIFF-02,diffusion,anneal_time_min,26.7519,0,2024-03-17T06:06:56
SR-0004550,W2403-0455,DIFF-02,diffusion,anneal_time_min,30.8767,0,2024-03-17T06:13:56
SR-0004551,W2403-0456,IMP-02,implant,beam_current_ma,9.9052,0,2024-03-17T09:31:46
SR-0004552,W2403-0456,IMP-02,implant,beam_current_ma,10.4752,0,2024-03-17T09:39:46
SR-0004553,W2403-0456,IMP-02,implant,beam_energy_kev,48.6233,0,2024-03-17T09:48:46
SR-0004554,W2403-0456,IMP-02,implant,beam_energy_kev,54.249,0,2024-03-17T09:57:46
SR-0004555,W2403-0456,IMP-02,implant,scan_speed_mm_s,95.6249,0,2024-03-17T10:05:46
SR-0004556,W2403-0456,IMP-02,implant,scan_speed_mm_s,106.977,0,2024-03-17T10:10:46
SR-0004557,W2403-0456,IMP-02,implant,dose_uniformity_pct,98.2439,0,2024-03-17T10:20:46
SR-0004558,W2403-0456,IMP-02,implant,dose_uniformity_pct,98.5066,0,2024-03-17T10:29:46
SR-0004559,W2403-0456,IMP-02,implant,tilt_angle_deg,7.1104,0,2024-03-17T10:35:46
SR-0004560,W2403-0456,IMP-02,implant,tilt_angle_deg,7.0159,0,2024-03-17T10:42:46
SR-0004561,W2403-0457,CMP-01,cmp,polish_pressure_psi,3.4439,0,2024-03-17T13:23:40
SR-0004562,W2403-0457,CMP-01,cmp,polish_pressure_psi,3.6638,0,2024-03-17T13:28:40
SR-0004563,W2403-0457,CMP-01,cmp,platen_speed_rpm,79.8289,0,2024-03-17T13:36:40
SR-0004564,W2403-0457,CMP-01,cmp,platen_speed_rpm,87.727,0,2024-03-17T13:47:40
SR-0004565,W2403-0457,CMP-01,cmp,slurry_flow_ml_min,192.4747,0,2024-03-17T13:53:40
SR-0004566,W2403-0457,CMP-01,cmp,slurry_flow_ml_min,198.9037,0,2024-03-17T14:01:40
SR-0004567,W2403-0457,CMP-01,cmp,removal_rate_ang_min,1526.4166,0,2024-03-17T14:10:40
SR-0004568,W2403-0457,CMP-01,cmp,removal_rate_ang_min,1549.5094,0,2024-03-17T14:19:40
SR-0004569,W2403-0457,CMP-01,cmp,friction_coeff,0.3391,0,2024-03-17T14:27:40
SR-0004570,W2403-0457,CMP-01,cmp,friction_coeff,0.3557,0,2024-03-17T14:32:40
SR-0004571,W2403-0458,CMP-01,cmp,polish_pressure_psi,3.5217,0,2024-03-17T17:18:39
SR-0004572,W2403-0458,CMP-01,cmp,polish_pressure_psi,3.2457,0,2024-03-17T17:26:39
SR-0004573,W2403-0458,CMP-01,cmp,platen_speed_rpm,87.4251,0,2024-03-17T17:35:39
SR-0004574,W2403-0458,CMP-01,cmp,platen_speed_rpm,98.5716,0,2024-03-17T17:40:39
SR-0004575,W2403-0458,CMP-01,cmp,slurry_flow_ml_min,199.1686,0,2024-03-17T17:48:39
SR-0004576,W2403-0458,CMP-01,cmp,slurry_flow_ml_min,201.6396,0,2024-03-17T17:57:39
SR-0004577,W2403-0458,CMP-01,cmp,removal_rate_ang_min,1519.9971,0,2024-03-17T18:06:39
SR-0004578,W2403-0458,CMP-01,cmp,removal_rate_ang_min,1495.8307,0,2024-03-17T18:12:39
SR-0004579,W2403-0458,CMP-01,cmp,friction_coeff,0.313,0,2024-03-17T18:22:39
SR-0004580,W2403-0458,CMP-01,cmp,friction_coeff,0.3291,0,2024-03-17T18:28:39
SR-0004581,W2403-0459,CMP-01,cmp,polish_pressure_psi,3.6232,0,2024-03-17T21:00:53
SR-0004582,W2403-0459,CMP-01,cmp,polish_pressure_psi,3.4825,0,2024-03-17T21:06:53
SR-0004583,W2403-0459,CMP-01,cmp,platen_speed_rpm,83.9236,0,2024-03-17T21:15:53
SR-0004584,W2403-0459,CMP-01,cmp,platen_speed_rpm,89.3658,0,2024-03-17T21:22:53
SR-0004585,W2403-0459,CMP-01,cmp,slurry_flow_ml_min,197.2538,0,2024-03-17T21:29:53
SR-0004586,W2403-0459,CMP-01,cmp,slurry_flow_ml_min,193.8201,0,2024-03-17T21:38:53
SR-0004587,W2403-0459,CMP-01,cmp,removal_rate_ang_min,1508.5087,0,2024-03-17T21:47:53
SR-0004588,W2403-0459,CMP-01,cmp,removal_rate_ang_min,1530.2552,0,2024-03-17T21:54:53
SR-0004589,W2403-0459,CMP-01,cmp,friction_coeff,0.359,0,2024-03-17T22:01:53
SR-0004590,W2403-0459,CMP-01,cmp,friction_coeff,0.3782,0,2024-03-17T22:09:53
SR-0004591,W2403-0460,IMP-02,implant,beam_current_ma,10.1374,0,2024-03-18T01:07:02
SR-0004592,W2403-0460,IMP-02,implant,beam_current_ma,10.3706,0,2024-03-18T01:15:02
SR-0004593,W2403-0460,IMP-02,implant,beam_energy_kev,50.0442,0,2024-03-18T01:22:02
SR-0004594,W2403-0460,IMP-02,implant,beam_energy_kev,53.7315,0,2024-03-18T01:31:02
SR-0004595,W2403-0460,IMP-02,implant,scan_speed_mm_s,99.2414,0,2024-03-18T01:40:02
SR-0004596,W2403-0460,IMP-02,implant,scan_speed_mm_s,102.6552,0,2024-03-18T01:46:02
SR-0004597,W2403-0460,IMP-02,implant,dose_uniformity_pct,98.5767,0,2024-03-18T01:55:02
SR-0004598,W2403-0460,IMP-02,implant,dose_uniformity_pct,98.8865,0,2024-03-18T02:03:02
SR-0004599,W2403-0460,IMP-02,implant,tilt_angle_deg,6.8583,0,2024-03-18T02:10:02
SR-0004600,W2403-0460,IMP-02,implant,tilt_angle_deg,7.2709,0,2024-03-18T02:19:02
SR-0004601,W2403-0461,ETCH-02,etch,etch_temp_c,173.3994,0,2024-03-18T04:43:18
SR-0004602,W2403-0461,ETCH-02,etch,etch_temp_c,173.8599,0,2024-03-18T04:51:18
SR-0004603,W2403-0461,ETCH-02,etch,etch_pressure_mtorr,7.5176,0,2024-03-18T04:59:18
SR-0004604,W2403-0461,ETCH-02,etch,etch_pressure_mtorr,7.8112,0,2024-03-18T05:07:18
SR-0004605,W2403-0461,ETCH-02,etch,rf_power_w,411.7639,0,2024-03-18T05:14:18
SR-0004606,W2403-0461,ETCH-02,etch,rf_power_w,362.978,0,2024-03-18T05:23:18
SR-0004607,W2403-0461,ETCH-02,etch,gas_flow_sccm,48.3482,0,2024-03-18T05:28:18
SR-0004608,W2403-0461,ETCH-02,etch,gas_flow_sccm,49.2731,0,2024-03-18T05:37:18
SR-0004609,W2403-0461,ETCH-02,etch,endpoint_time_s,114.8512,0,2024-03-18T05:44:18
SR-0004610,W2403-0461,ETCH-02,etch,endpoint_time_s,118.394,0,2024-03-18T05:55:18
SR-0004611,W2403-0462,CMP-02,cmp,polish_pressure_psi,3.4247,0,2024-03-18T08:25:15
SR-0004612,W2403-0462,CMP-02,cmp,polish_pressure_psi,3.5724,0,2024-03-18T08:35:15
SR-0004613,W2403-0462,CMP-02,cmp,platen_speed_rpm,94.0682,0,2024-03-18T08:44:15
SR-0004614,W2403-0462,CMP-02,cmp,platen_speed_rpm,89.1088,0,2024-03-18T08:51:15
SR-0004615,W2403-0462,CMP-02,cmp,slurry_flow_ml_min,208.02,0,2024-03-18T08:57:15
SR-0004616,W2403-0462,CMP-02,cmp,slurry_flow_ml_min,200.6916,0,2024-03-18T09:06:15
SR-0004617,W2403-0462,CMP-02,cmp,removal_rate_ang_min,1450.001,0,2024-03-18T09:13:15
SR-0004618,W2403-0462,CMP-02,cmp,removal_rate_ang_min,1444.7411,0,2024-03-18T09:22:15
SR-0004619,W2403-0462,CMP-02,cmp,friction_coeff,0.3381,0,2024-03-18T09:29:15
SR-0004620,W2403-0462,CMP-02,cmp,friction_coeff,0.3358,0,2024-03-18T09:38:15
SR-0004621,W2403-0463,CMP-02,cmp,polish_pressure_psi,3.5187,0,2024-03-18T12:29:11
SR-0004622,W2403-0463,CMP-02,cmp,polish_pressure_psi,3.5637,0,2024-03-18T12:37:11
SR-0004623,W2403-0463,CMP-02,cmp,platen_speed_rpm,87.2322,0,2024-03-18T12:46:11
SR-0004624,W2403-0463,CMP-02,cmp,platen_speed_rpm,85.5707,0,2024-03-18T12:54:11
SR-0004625,W2403-0463,CMP-02,cmp,slurry_flow_ml_min,203.7709,0,2024-03-18T13:04:11
SR-0004626,W2403-0463,CMP-02,cmp,slurry_flow_ml_min,197.6259,0,2024-03-18T13:10:11
SR-0004627,W2403-0463,CMP-02,cmp,removal_rate_ang_min,1491.7126,0,2024-03-18T13:18:11
SR-0004628,W2403-0463,CMP-02,cmp,removal_rate_ang_min,1497.6518,0,2024-03-18T13:25:11
SR-0004629,W2403-0463,CMP-02,cmp,friction_coeff,0.3411,0,2024-03-18T13:34:11
SR-0004630,W2403-0463,CMP-02,cmp,friction_coeff,0.3101,0,2024-03-18T13:42:11
SR-0004631,W2403-0464,LIT-02,litho,exposure_energy_mj,26.0292,0,2024-03-18T16:20:19
SR-0004632,W2403-0464,LIT-02,litho,exposure_energy_mj,23.9538,0,2024-03-18T16:26:19
SR-0004633,W2403-0464,LIT-02,litho,focus_offset_nm,1.0176,0,2024-03-18T16:37:19
SR-0004634,W2403-0464,LIT-02,litho,focus_offset_nm,-3.5325,0,2024-03-18T16:42:19
SR-0004635,W2403-0464,LIT-02,litho,stage_temp_c,22.3316,0,2024-03-18T16:51:19
SR-0004636,W2403-0464,LIT-02,litho,stage_temp_c,22.053,0,2024-03-18T17:01:19
SR-0004637,W2403-0464,LIT-02,litho,humidity_pct,46.8049,0,2024-03-18T17:06:19
SR-0004638,W2403-0464,LIT-02,litho,humidity_pct,45.7857,0,2024-03-18T17:15:19
SR-0004639,W2403-0464,LIT-02,litho,dose_uniformity_pct,98.3629,0,2024-03-18T17:24:19
SR-0004640,W2403-0464,LIT-02,litho,dose_uniformity_pct,98.2394,0,2024-03-18T17:32:19
SR-0004641,W2403-0465,LIT-01,litho,exposure_energy_mj,24.9027,0,2024-03-18T20:48:17
SR-0004642,W2403-0465,LIT-01,litho,exposure_energy_mj,25.1404,0,2024-03-18T20:56:17
SR-0004643,W2403-0465,LIT-01,litho,focus_offset_nm,0.4727,0,2024-03-18T21:05:17
SR-0004644,W2403-0465,LIT-01,litho,focus_offset_nm,-0.2857,0,2024-03-18T21:12:17
SR-0004645,W2403-0465,LIT-01,litho,stage_temp_c,21.8261,0,2024-03-18T21:21:17
SR-0004646,W2403-0465,LIT-01,litho,stage_temp_c,22.2474,0,2024-03-18T21:28:17
SR-0004647,W2403-0465,LIT-01,litho,humidity_pct,42.3575,0,2024-03-18T21:39:17
SR-0004648,W2403-0465,LIT-01,litho,humidity_pct,46.0407,0,2024-03-18T21:47:17
SR-0004649,W2403-0465,LIT-01,litho,dose_uniformity_pct,98.5037,0,2024-03-18T21:52:17
SR-0004650,W2403-0465,LIT-01,litho,dose_uniformity_pct,99.0278,0,2024-03-18T22:00:17
SR-0004651,W2403-0466,ETCH-03,etch,etch_temp_c,187.0975,0,2024-03-19T00:37:17
SR-0004652,W2403-0466,ETCH-03,etch,etch_temp_c,191.3206,1,2024-03-19T00:44:17
SR-0004653,W2403-0466,ETCH-03,etch,etch_pressure_mtorr,7.7235,0,2024-03-19T00:53:17
SR-0004654,W2403-0466,ETCH-03,etch,etch_pressure_mtorr,7.2109,0,2024-03-19T01:01:17
SR-0004655,W2403-0466,ETCH-03,etch,rf_power_w,387.7457,0,2024-03-19T01:08:17
SR-0004656,W2403-0466,ETCH-03,etch,rf_power_w,354.8954,0,2024-03-19T01:17:17
SR-0004657,W2403-0466,ETCH-03,etch,gas_flow_sccm,54.9156,0,2024-03-19T01:25:17
SR-0004658,W2403-0466,ETCH-03,etch,gas_flow_sccm,51.0085,0,2024-03-19T01:32:17
SR-0004659,W2403-0466,ETCH-03,etch,endpoint_time_s,118.6021,0,2024-03-19T01:39:17
SR-0004660,W2403-0466,ETCH-03,etch,endpoint_time_s,124.3842,0,2024-03-19T01:47:17
SR-0004661,W2403-0467,DIFF-02,diffusion,furnace_temp_c,955.6088,0,2024-03-19T04:17:42
SR-0004662,W2403-0467,DIFF-02,diffusion,furnace_temp_c,960.3356,0,2024-03-19T04:24:42
SR-0004663,W2403-0467,DIFF-02,diffusion,ramp_rate_c_min,9.9944,0,2024-03-19T04:30:42
SR-0004664,W2403-0467,DIFF-02,diffusion,ramp_rate_c_min,9.6161,0,2024-03-19T04:38:42
SR-0004665,W2403-0467,DIFF-02,diffusion,ambient_pressure_torr,760.7023,0,2024-03-19T04:49:42
SR-0004666,W2403-0467,DIFF-02,diffusion,ambient_pressure_torr,756.5188,0,2024-03-19T04:55:42
SR-0004667,W2403-0467,DIFF-02,diffusion,gas_ratio,2.1099,0,2024-03-19T05:05:42
SR-0004668,W2403-0467,DIFF-02,diffusion,gas_ratio,2.0992,0,2024-03-19T05:11:42
SR-0004669,W2403-0467,DIFF-02,diffusion,anneal_time_min,31.9851,0,2024-03-19T05:21:42
SR-0004670,W2403-0467,DIFF-02,diffusion,anneal_time_min,28.1701,0,2024-03-19T05:29:42
SR-0004671,W2403-0468,DIFF-01,diffusion,furnace_temp_c,952.4724,0,2024-03-19T08:44:34
SR-0004672,W2403-0468,DIFF-01,diffusion,furnace_temp_c,955.332,0,2024-03-19T08:51:34
SR-0004673,W2403-0468,DIFF-01,diffusion,ramp_rate_c_min,9.8355,0,2024-03-19T08:59:34
SR-0004674,W2403-0468,DIFF-01,diffusion,ramp_rate_c_min,9.8645,0,2024-03-19T09:06:34
SR-0004675,W2403-0468,DIFF-01,diffusion,ambient_pressure_torr,759.0786,0,2024-03-19T09:14:34
SR-0004676,W2403-0468,DIFF-01,diffusion,ambient_pressure_torr,760.2684,0,2024-03-19T09:22:34
SR-0004677,W2403-0468,DIFF-01,diffusion,gas_ratio,2.0637,0,2024-03-19T09:31:34
SR-0004678,W2403-0468,DIFF-01,diffusion,gas_ratio,2.1021,0,2024-03-19T09:40:34
SR-0004679,W2403-0468,DIFF-01,diffusion,anneal_time_min,28.5226,0,2024-03-19T09:47:34
SR-0004680,W2403-0468,DIFF-01,diffusion,anneal_time_min,29.1435,0,2024-03-19T09:54:34
SR-0004681,W2403-0469,LIT-01,litho,exposure_energy_mj,24.7275,0,2024-03-19T12:33:06
SR-0004682,W2403-0469,LIT-01,litho,exposure_energy_mj,25.5639,0,2024-03-19T12:40:06
SR-0004683,W2403-0469,LIT-01,litho,focus_offset_nm,1.8338,0,2024-03-19T12:49:06
SR-0004684,W2403-0469,LIT-01,litho,focus_offset_nm,1.3286,0,2024-03-19T12:55:06
SR-0004685,W2403-0469,LIT-01,litho,stage_temp_c,22.044,0,2024-03-19T13:05:06
SR-0004686,W2403-0469,LIT-01,litho,stage_temp_c,22.1963,0,2024-03-19T13:13:06
SR-0004687,W2403-0469,LIT-01,litho,humidity_pct,43.7723,0,2024-03-19T13:18:06
SR-0004688,W2403-0469,LIT-01,litho,humidity_pct,43.9783,0,2024-03-19T13:27:06
SR-0004689,W2403-0469,LIT-01,litho,dose_uniformity_pct,98.0365,0,2024-03-19T13:36:06
SR-0004690,W2403-0469,LIT-01,litho,dose_uniformity_pct,99.2515,0,2024-03-19T13:43:06
SR-0004691,W2403-0470,DIFF-01,diffusion,furnace_temp_c,949.2245,0,2024-03-19T16:31:47
SR-0004692,W2403-0470,DIFF-01,diffusion,furnace_temp_c,941.9985,0,2024-03-19T16:37:47
SR-0004693,W2403-0470,DIFF-01,diffusion,ramp_rate_c_min,9.5919,0,2024-03-19T16:47:47
SR-0004694,W2403-0470,DIFF-01,diffusion,ramp_rate_c_min,9.8477,0,2024-03-19T16:53:47
SR-0004695,W2403-0470,DIFF-01,diffusion,ambient_pressure_torr,761.3727,0,2024-03-19T17:03:47
SR-0004696,W2403-0470,DIFF-01,diffusion,ambient_pressure_torr,758.1206,0,2024-03-19T17:08:47
SR-0004697,W2403-0470,DIFF-01,diffusion,gas_ratio,2.2127,0,2024-03-19T17:16:47
SR-0004698,W2403-0470,DIFF-01,diffusion,gas_ratio,2.0097,0,2024-03-19T17:24:47
SR-0004699,W2403-0470,DIFF-01,diffusion,anneal_time_min,29.1759,0,2024-03-19T17:32:47
SR-0004700,W2403-0470,DIFF-01,diffusion,anneal_time_min,29.5745,0,2024-03-19T17:42:47
SR-0004701,W2403-0471,LIT-01,litho,exposure_energy_mj,25.1892,0,2024-03-19T20:42:48
SR-0004702,W2403-0471,LIT-01,litho,exposure_energy_mj,24.9493,0,2024-03-19T20:51:48
SR-0004703,W2403-0471,LIT-01,litho,focus_offset_nm,-5.031,0,2024-03-19T20:57:48
SR-0004704,W2403-0471,LIT-01,litho,focus_offset_nm,-2.8547,0,2024-03-19T21:08:48
SR-0004705,W2403-0471,LIT-01,litho,stage_temp_c,22.3324,0,2024-03-19T21:16:48
SR-0004706,W2403-0471,LIT-01,litho,stage_temp_c,21.9344,0,2024-03-19T21:23:48
SR-0004707,W2403-0471,LIT-01,litho,humidity_pct,46.5808,0,2024-03-19T21:29:48
SR-0004708,W2403-0471,LIT-01,litho,humidity_pct,45.5717,0,2024-03-19T21:38:48
SR-0004709,W2403-0471,LIT-01,litho,dose_uniformity_pct,98.2207,0,2024-03-19T21:46:48
SR-0004710,W2403-0471,LIT-01,litho,dose_uniformity_pct,97.9691,0,2024-03-19T21:56:48
SR-0004711,W2403-0472,LIT-02,litho,exposure_energy_mj,25.3132,0,2024-03-20T00:19:27
SR-0004712,W2403-0472,LIT-02,litho,exposure_energy_mj,24.3484,0,2024-03-20T00:28:27
